LOSS_NAME,NEG_SET,POOLING_MODE,CONCAT,NUM_LABELS,CONF_THRESHOLD,BATCH_SIZE,EPOCHS,LR,RELU,DROPOUT,MARGIN,MAX_TEST_ACC,MAX_ZERO_ACC
ContrastiveLoss,delta,max,,,,32,10,0.001,1.0,0.2,2.0,0.9988,0.7117
ContrastiveLoss,delta,max,,,,32,10,0.001,0.0,0.5,2.0,0.5413,0.8895
ContrastiveLoss,delta,max,,,,32,10,0.001,0.1,0.5,2.0,0.9906,0.727
ContrastiveLoss,delta,max,,,,32,10,0.001,0.2,0.5,2.0,0.9938,0.7622
ContrastiveLoss,delta,max,,,,32,10,0.001,0.5,0.5,2.0,0.9962,0.8652
ContrastiveLoss,delta,max,,,,32,10,0.001,1.0,0.5,2.0,0.9969,0.7645
ContrastiveLoss,delta,max,,,,32,10,0.001,0.0,0.8,2.0,0.5587,0.878
ContrastiveLoss,delta,max,,,,32,10,0.001,0.1,0.8,2.0,0.96,0.5222
ContrastiveLoss,delta,max,,,,32,10,0.001,0.2,0.8,2.0,0.635,0.694
ContrastiveLoss,delta,max,,,,32,10,0.001,0.5,0.8,2.0,0.7331,0.7033
ContrastiveLoss,delta,max,,,,32,10,0.001,1.0,0.8,2.0,0.55,0.757
ContrastiveLoss,delta,max,,,,32,10,0.001,0.0,0.0,5.0,1.0,0.7802
ContrastiveLoss,delta,max,,,,32,10,0.001,0.1,0.0,5.0,0.9988,0.7755
ContrastiveLoss,delta,max,,,,32,10,0.001,0.2,0.0,5.0,1.0,0.789
ContrastiveLoss,delta,max,,,,32,10,0.001,0.5,0.0,5.0,0.9994,0.8752
ContrastiveLoss,delta,max,,,,32,10,0.001,1.0,0.0,5.0,1.0,0.8097
ContrastiveLoss,delta,max,,,,32,10,0.001,0.0,0.1,5.0,0.5563,0.8375
ContrastiveLoss,delta,max,,,,32,10,0.001,0.1,0.1,5.0,0.9981,0.7638
ContrastiveLoss,delta,max,,,,32,10,0.001,0.2,0.1,5.0,0.9975,0.8177
ContrastiveLoss,delta,max,,,,32,10,0.001,0.5,0.1,5.0,0.9988,0.821
ContrastiveLoss,delta,max,,,,32,10,0.001,1.0,0.1,5.0,0.9975,0.7392
ContrastiveLoss,delta,max,,,,32,10,0.001,0.0,0.2,5.0,0.5694,0.8562
ContrastiveLoss,delta,max,,,,32,10,0.001,0.1,0.2,5.0,0.9962,0.7955
ContrastiveLoss,delta,max,,,,32,10,0.001,0.2,0.2,5.0,0.9994,0.7665
ContrastiveLoss,delta,max,,,,32,10,0.001,0.5,0.2,5.0,0.9994,0.8423
ContrastiveLoss,delta,max,,,,32,10,0.001,1.0,0.2,5.0,0.9944,0.8307
ContrastiveLoss,delta,max,,,,32,10,0.001,0.0,0.5,5.0,0.5506,0.8895
ContrastiveLoss,delta,max,,,,32,10,0.001,0.1,0.5,5.0,0.9969,0.7715
ContrastiveLoss,delta,max,,,,32,10,0.001,0.2,0.5,5.0,0.995,0.7097
ContrastiveLoss,delta,max,,,,32,10,0.001,0.5,0.5,5.0,0.9981,0.6452
ContrastiveLoss,delta,max,,,,32,10,0.001,1.0,0.5,5.0,0.9969,0.7418
ContrastiveLoss,delta,max,,,,32,10,0.001,0.0,0.8,5.0,0.5513,0.878
ContrastiveLoss,delta,max,,,,32,10,0.001,0.1,0.8,5.0,0.9888,0.7635
ContrastiveLoss,delta,max,,,,32,10,0.001,0.2,0.8,5.0,0.995,0.7572
ContrastiveLoss,delta,max,,,,32,10,0.001,0.5,0.8,5.0,0.9962,0.7772
ContrastiveLoss,delta,max,,,,32,10,0.001,1.0,0.8,5.0,0.9962,0.8732
